"","X.1","X","Island","Site","Spearfishing","Diving","Species","Species.Code","Phase","Length.cm","g.frac","FR","BR","TDB","for.dur","for.bites","tot.BM","tot.DEN","scar.BM","herb.BM","scar.DEN","conspec.BM","conspec.DEN","carn.BM","carn.DEN","cover_CCA","cover_LC","cover_MA","cover_TA","canopy_MA","canopy_TA","rugosity","int.tot","int.scar","int.con","int.hetscar","int.dam","PC1.x","PC2.x","PC1.y","PC2.y","PC1.x.x","PC2.x.x","PC1.y.y","PC2.y.y","PC1.x.x.x","PC2.x.x.x","PC1.y.y.y","PC2.y.y.y","PC1.x.x.x.x","PC2.x.x.x.x","PC1.y.y.y.y","PC2.y.y.y.y","PC1.x.x.x.x.x","PC2.x.x.x.x.x","PC1.y.y.y.y.y","PC2.y.y.y.y.y","PC1","PC2"
"479",479,479,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",24,0.175,510,0.80952381,5355,10.5,6,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,1,0,0,0,1,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"480",480,480,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","i",16,0.708333333,330,0.129411765,3465,42.5,5.5,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,1,0,0,0,1,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"481",481,481,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","t",32,0.708333333,840,0.329411765,8820,42.5,12,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"482",482,482,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","i",22,0.666666666,330,0.1375,3465,20,2.25,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"483",483,483,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","i",15,0.341666668,1440,1.170731707,15120,6.833333333,8,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"484",484,484,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","i",16,0.316666667,960,0.842105263,10080,7.6,6.4,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"485",485,485,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","t",30,0.241666666,240,0.275862069,2520,5.8,1.6,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"486",486,486,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",23,0.375,990,0.733333333,10395,9,6.6,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"487",487,487,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","t",32,0.483333333,750,0.431034483,7875,14.5,6.25,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"488",488,488,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","i",NA,0.166666666,960,1.6,10080,5,8,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"489",489,489,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",21,0.266666666,330,0.34375,3465,8,2.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"490",490,490,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","i",NA,0.416666667,660,0.44,6930,7.142857143,3.142857143,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"491",491,491,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",21,0.108333333,300,0.769230769,3150,3.25,2.5,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"492",492,492,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","i",16,0.074999999,450,1.666666667,4725,2.25,3.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"493",493,493,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","t",NA,0.149999999,210,0.388888889,2205,6,2.333333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"494",494,494,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","t",32,0.033333333,240,2,2520,2,4,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"495",495,495,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","i",32,0.166666667,390,0.65,4095,10,6.5,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"496",496,496,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","t",29,0.333333333,510,0.425,5355,10,4.25,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"497",497,497,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","stop","i",15,0.333333334,720,0.6,7560,5.714285714,3.428571429,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"498",498,498,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","i",21,0.2,300,0.416666667,3150,4,1.666666667,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"499",499,499,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","i",29,0.008333333,30,1,315,1,1,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,1,1,1,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"500",500,500,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","t",38,0.499999999,1590,0.883333333,16695,7.5,6.625,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,1,1,1,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"501",501,501,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","rbp","t",21,0.158333332,330,0.578947368,3465,3.166666667,1.833333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"502",502,502,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","rbp","t",21,0.158333332,330,0.578947368,3465,3.166666667,1.833333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"503",503,503,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",21,0.158333332,330,0.578947368,3465,3.166666667,1.833333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"504",504,504,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",21,0.158333332,330,0.578947368,3465,3.166666667,1.833333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"505",505,505,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","t",21,0.158333332,330,0.578947368,3465,3.166666667,1.833333333,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"506",506,506,"Barbuda","Pallaster Mid","Low","Low","Scarus vetula","qup","t",30,0.366666666,1380,1.045454545,14490,6.285714286,6.571428571,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,278.4075269,4.166666667,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"507",507,507,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","i",20,0.066666667,330,1.375,3465,2,2.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"508",508,508,"Barbuda","Pallaster Mid","Low","Low","Sparisoma aurofrenatum","rbp","i",20,0.066666667,330,1.375,3465,2,2.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,361.9263858,9.5,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"509",509,509,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","rbp","i",20,0.066666667,330,1.375,3465,2,2.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
"510",510,510,"Barbuda","Pallaster Mid","Low","Low","Sparisoma viride","rbp","i",20,0.066666667,330,1.375,3465,2,2.75,2530.4962,88.66666667,1136.893485,1998.684447,53.33333333,368.3543513,10.83333333,250.385695,3.833333333,1.4,10.48888889,16.51111111,21.48888889,16.24027778,3.5,1.6538,0,0,0,0,0,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073,-1.044293648,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835,-0.102925073008938,-1.04429364825835
